PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230414;04;2023;7396289;1;1;1;70;11;1;4401.2755527;11;1;;;;;;;;;1;156;0;1;3;1;2;2;;2;;.;5311;97;9700;
20230414;04;2023;7396290;1;1;1;70;11;1;3476.6824899;11;1;;;;;;;;;1;180;4;7;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7396290;1;2;1;70;11;1;3476.6824899;11;1;;;;;;;;;1;23;4;4;4;1;2;2;;2;;.;7212;25;2592;
20230414;04;2023;7396290;1;3;1;70;11;1;3476.6824899;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396291;1;1;1;70;11;1;4657.6709062;11;1;;;;;;;;;1;24;0;5;3;2;2;3;;2;;.;8323;97;9700;
20230414;04;2023;7396291;1;2;1;70;11;1;4657.6709062;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396291;1;3;1;70;11;1;4657.6709062;11;1;;;;;;;;;1;240;0;4;4;4;2;2;;2;;.;9313;41;4111;
20230414;04;2023;7396292;1;4;1;70;11;1;4743.9453904;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396295;1;1;1;70;11;1;3699.7029468;11;1;;;;;;;;;1;12;0;5;4;1;2;3;;2;;.;5221;47;4724;
20230414;04;2023;7396295;1;3;1;70;11;1;3699.7029468;11;1;;;;;;;;;1;108;0;8;1;8;2;2;;2;;.;9333;46;4632;
20230414;04;2023;7396297;1;1;1;70;11;1;2948.259235;11;1;;;;;;;;;1;9;0;4;4;1;2;2;;2;;.;7112;41;4111;
20230414;04;2023;7396297;1;2;1;70;11;1;2948.259235;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396298;1;1;1;70;11;1;4150.7794742;11;1;;;;;;;;;1;84;5;5;1;6;2;3;;2;;.;9112;86;8621;
20230414;04;2023;7396298;1;2;1;70;11;1;4150.7794742;11;;1;1;8;1;;;48;1200000;1;24;5;8;1;4;2;2;;2;;4132;9112;88;8899;
20230414;04;2023;7396298;1;3;1;70;11;1;4150.7794742;11;;2;1;90;1;;;48;1200000;1;46;5;9;4;1;2;2;;2;;5414;5223;47;4721;
20230414;04;2023;7396302;1;1;1;70;11;1;2458.3561426;11;1;;;;;;;;;1;120;0;7;4;1;2;2;;2;;.;8332;49;4923;
20230414;04;2023;7396302;1;2;1;70;11;1;2458.3561426;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396302;1;3;1;70;11;1;2458.3561426;11;;2;1;156;1;;;48;1160000;1;48;0;6;1;6;2;2;;2;;5312;5312;85;8511;
20230414;04;2023;7396303;1;2;1;70;11;1;2612.7821905;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396303;1;3;1;70;11;1;2612.7821905;11;;2;1;30;1;;;48;1200000;1;28;0;8;1;5;2;2;;2;;7212;7212;25;2511;
20230414;04;2023;7396304;1;1;1;70;11;1;2421.4411065;11;1;;;;;;;;;1;36;5;9;4;2;2;2;;2;;.;5223;56;5630;
20230414;04;2023;7396305;1;1;1;70;11;1;2774.9007131;11;;1;1;12;1;;;48;1200000;1;1;0;8;1;10;2;2;;2;;1342;3341;82;8220;
20230414;04;2023;7396305;1;2;1;70;11;1;2774.9007131;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396306;1;4;1;70;11;1;5222.0101058;11;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396308;1;1;1;70;11;1;4169.2618474;11;1;;;;;;;;;1;300;5;3;7;2;2;2;;2;;.;9211;01;0113;
20230414;04;2023;7396309;1;2;1;70;11;1;4402.352267;11;1;;;;;;;;;1;48;5;4;1;3;2;2;;2;;.;9329;17;1701;
20230414;04;2023;7396315;1;2;1;70;11;1;4216.0979994;11;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;9121;96;9601;
20230414;04;2023;7396315;1;3;1;70;11;1;4216.0979994;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396317;1;2;1;70;11;1;3158.8133331;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396317;1;3;1;70;11;1;3158.8133331;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396318;1;3;1;70;11;1;4555.3464242;11;1;;;;;;;;;1;120;0;7;4;2;2;2;;2;;.;7512;10;1081;
20230414;04;2023;7396318;1;4;1;70;11;1;4555.3464242;11;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;5246;10;1081;
20230414;04;2023;7396321;1;2;1;70;11;1;4691.4342828;11;1;;;;;;;;;1;5;0;4;4;1;2;2;;1;50000;.;9111;81;8121;
20230414;04;2023;7396321;1;3;1;70;11;1;4691.4342828;11;;2;1;52;1;;;50;1000000;1;24;0;9;1;10;2;2;;2;;4321;4321;51;5111;
20230414;04;2023;7396321;1;5;1;70;11;1;4691.4342828;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396325;1;1;1;70;11;1;3490.4254308;11;1;;;;;;;;;1;1;0;3;4;10;2;3;;1;4500000;.;2612;84;8424;
20230414;04;2023;7396326;1;1;1;70;11;1;4336.6815738;11;;1;1;5;1;;;48;1200000;1;1;4;6;1;3;2;2;;1;900000;9112;5223;47;4771;
20230414;04;2023;7396328;1;2;1;70;11;1;4982.4012436;11;1;;;;;;;;;1;4;0;8;1;2;2;2;;2;;.;7533;14;1410;
20230414;04;2023;7396331;1;2;1;70;11;1;2732.6071939;11;1;;;;;;;;;1;108;0;4;1;9;2;2;;2;;.;4321;46;4641;
20230414;04;2023;7396331;1;3;1;70;11;1;2732.6071939;11;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396332;1;1;1;70;11;1;2437.6295369;11;1;;;;;;;;;1;7;0;7;1;4;2;2;;2;;.;7233;25;2599;
20230414;04;2023;7396332;1;2;1;70;11;1;2437.6295369;11;1;;;;;;;;;1;144;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396334;1;2;1;70;11;1;6302.8856932;11;1;;;;;;;;;1;450;0;3;1;5;2;2;;2;;.;8131;47;4773;
20230414;04;2023;7396335;1;1;1;70;11;1;3360.2678429;11;1;;;;;;;;;1;4;0;8;5;2;2;3;;2;;.;7321;18;1811;
20230414;04;2023;7396335;1;3;1;70;11;1;3360.2678429;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396335;1;5;1;70;11;1;3360.2678429;11;1;;;;;;;;;1;360;0;8;4;1;2;2;;2;;.;8153;14;1410;
20230414;04;2023;7396338;1;1;1;70;11;1;2295.6259564;11;1;;;;;1;;48;1500000;1;0;2;8;4;1;2;2;;2;;.;9112;81;8121;
20230414;04;2023;7396339;1;1;1;70;11;1;2075.0843622;11;1;;;;;1;;48;1160000;1;0;3;8;1;3;2;2;;1;1160000;.;8153;14;1410;
20230414;04;2023;7396339;1;2;1;70;11;1;2075.0843622;11;;1;1;8;1;;;48;1160000;1;12;0;8;1;3;2;2;;2;;5414;5131;56;5611;
20230414;04;2023;7396339;1;3;1;70;11;1;2075.0843622;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396340;1;1;1;70;11;1;2387.4509947;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396341;1;2;1;70;11;1;2535.1347183;11;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7396344;1;1;1;70;11;1;3315.4452457;11;;1;1;4;1;;;48;1300000;2;;;;;;;1;1;2;;5321;;;;
20230414;04;2023;7396345;1;4;1;70;11;1;2357.753458;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396345;1;5;1;70;11;1;2357.753458;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396346;1;1;1;70;11;1;2924.4993287;11;1;;;;;;;;;1;24;0;4;7;2;2;2;;2;;.;9211;01;0161;
20230414;04;2023;7396347;1;2;1;70;11;1;2535.1347183;11;1;;;;;;;;;1;7;0;3;4;1;2;2;;2;;.;9520;47;4789;
20230414;04;2023;7396348;1;2;1;70;11;1;4725.0437318;11;1;;;;;;;;;1;120;5;3;1;10;2;2;;2;;.;5223;61;6190;
20230414;04;2023;7396350;1;1;1;70;11;1;2697.2156175;11;1;;;;;;2;;1160000;1;144;0;3;1;6;2;2;;2;;.;7536;15;1522;
20230414;04;2023;7396356;1;1;1;70;11;1;5237.8521387;11;;2;1;104;1;;;48;4000000;1;48;2;1;1;10;2;2;;2;;2330;2330;85;8530;
20230414;04;2023;7396358;1;1;1;70;11;1;2106.7700485;11;1;;;;;;;;;1;600;0;3;4;1;2;3;;2;;.;9111;81;8121;
20230414;04;2023;7396362;1;2;1;70;11;1;2249.7855565;11;1;;;;;;;;;1;380;0;5;2;10;2;3;;2;;.;5412;84;8423;
20230414;04;2023;7396362;1;3;1;70;11;1;2249.7855565;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396362;1;4;1;70;11;1;2249.7855565;11;1;;;;;;;;;1;12;0;8;1;4;2;2;;2;;.;9112;94;9491;
20230414;04;2023;7396364;1;2;1;70;11;1;3792.8185832;11;1;;;;;;;;;1;28;0;3;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7396371;1;1;1;70;11;1;2431.0677167;11;1;;;;;;;;;1;12;0;9;1;7;2;3;;2;;.;8153;14;1410;
20230414;04;2023;7396371;1;2;1;70;11;1;2431.0677167;11;1;;;;;;;;;1;180;0;5;1;8;2;3;;2;;.;8153;14;1410;
20230414;04;2023;7396373;1;1;1;70;11;1;3574.9591718;11;1;;;;;;;;;1;190;4;5;2;10;2;3;;2;;.;4110;84;8412;
20230414;04;2023;7396374;1;3;1;70;11;1;4544.3067253;11;;1;1;2;1;;;40;1300000;2;;;;;;;2;;2;;4222;;;;
20230414;04;2023;7396376;1;2;1;70;11;1;3796.1001642;11;1;;;;;2;5;;1300000;1;120;0;5;1;10;2;3;;2;;.;4120;08;0892;
20230414;04;2023;7396377;1;1;1;70;11;1;3741.6350731;11;1;;;;;;;;;1;324;0;5;2;10;2;3;;2;;.;2422;61;6120;
20230414;04;2023;7396378;1;5;1;70;11;1;3203.9333639;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396381;1;1;1;70;11;1;2456.2253032;11;1;;;;;;;;;1;720;0;3;1;7;2;2;;2;;.;1212;25;2511;
20230414;04;2023;7396384;1;1;1;70;11;1;3546.7859398;11;1;;;;;;;;;1;48;1;4;4;1;2;2;;2;;.;9111;81;8121;
20230414;04;2023;7396388;1;1;1;70;11;1;3685.3240438;11;1;;;;;;;;;1;18;0;9;1;9;2;1;1;2;;.;2149;45;4530;
20230414;04;2023;7396391;1;2;1;70;11;1;2845.5100588;11;1;;;;;2;4;;1800000;1;3;1;2;1;3;2;2;;2;;.;4321;45;4520;
20230414;04;2023;7396392;1;3;1;70;11;1;3468.6258914;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396395;1;1;1;70;11;1;2503.8367589;11;1;;;;;;;;;1;240;0;7;4;1;2;2;;2;;.;5221;47;4711;
20230414;04;2023;7396395;1;2;1;70;11;1;2503.8367589;11;1;;;;;;;;;2;;;;;;;1;2;2;;.;.;;.;
20230414;04;2023;7396396;1;1;1;70;13;1;392.50423855;13;1;;;;;;;;;1;252;2;5;2;10;2;3;;2;;.;5412;84;8423;
20230414;04;2023;7396396;1;2;1;70;13;1;392.50423855;13;;;1;998;1;;;48;1160000;1;4;2;3;3;1;2;2;;2;;9112;9111;97;9700;
20230414;04;2023;7396396;1;3;1;70;13;1;392.50423855;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396396;1;4;1;70;13;1;392.50423855;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396396;1;5;1;70;13;1;392.50423855;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396397;1;1;1;70;13;1;224.17561556;13;1;;;;;1;;48;800000;1;36;0;6;4;1;2;2;;2;;.;7212;25;2511;
20230414;04;2023;7396397;1;2;1;70;13;1;224.17561556;13;1;;;;;2;5;;800000;1;7;0;8;1;6;2;2;;2;;.;9112;55;5511;
20230414;04;2023;7396398;1;1;1;70;13;1;384.53153258;13;1;;;;;2;5;;1160000;1;12;0;3;4;1;2;2;;2;;.;5223;47;4771;
20230414;04;2023;7396399;1;3;1;70;13;1;259.15512261;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396399;1;4;1;70;13;1;259.15512261;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396401;1;1;1;70;13;1;296.66782758;13;1;;;;;;;;;1;48;0;7;1;5;2;2;;1;50000;.;5120;56;5611;
20230414;04;2023;7396402;1;2;1;70;13;1;530.28233669;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396402;1;3;1;70;13;1;530.28233669;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396402;1;4;1;70;13;1;530.28233669;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396405;1;1;1;70;13;1;255.53914165;13;;2;1;50;1;;;50;1500000;1;24;0;7;1;5;2;2;;2;;4311;4311;71;7120;
20230414;04;2023;7396405;1;5;1;70;13;1;255.53914165;13;1;;;;;;;;;1;84;0;4;4;3;2;2;;2;;.;8350;03;0311;
20230414;04;2023;7396406;1;2;1;70;13;1;386.87531464;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396408;1;1;1;70;13;1;398.87278665;13;1;;;;;1;;48;800000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396408;1;3;1;70;13;1;398.87278665;13;;2;1;50;1;;;50;1160000;1;20;0;6;1;7;2;2;;2;;9313;9214;01;0125;
20230414;04;2023;7396409;1;1;1;70;13;1;515.7395721;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396410;1;2;1;70;13;1;328.62601496;13;1;;;;;;;;;1;72;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396410;1;3;1;70;13;1;328.62601496;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396412;1;5;1;70;13;1;250.92726029;13;1;;;;;;;;;1;36;5;4;4;1;2;2;;2;;.;6111;01;0111;
20230414;04;2023;7396413;1;1;1;70;13;1;327.14574027;13;1;;;;;;;;;1;120;1;5;1;10;2;3;;2;;.;9112;55;5511;
20230414;04;2023;7396413;1;2;1;70;13;1;327.14574027;13;1;;;;;2;5;;98;1;48;1;4;1;10;2;2;;2;;.;8142;22;2229;
20230414;04;2023;7396413;1;6;1;70;13;1;327.14574027;13;;1;1;2;1;;;48;1160000;2;;;;;;;2;;2;;3322;;;;
20230414;04;2023;7396414;1;2;1;70;13;1;339.10341233;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396414;1;3;1;70;13;1;339.10341233;13;1;;;;;;;;;1;72;5;5;3;2;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396415;1;2;1;70;13;1;358.0513911;13;1;;;;;;;;;1;60;5;1;1;10;2;2;;2;;.;9112;10;1012;
20230414;04;2023;7396415;1;3;1;70;13;1;358.0513911;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396416;1;3;1;70;13;1;319.35572006;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396419;1;2;1;70;13;1;267.59327711;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396419;1;3;1;70;13;1;267.59327711;13;;2;1;50;1;;;48;700000;1;12;3;6;4;4;2;2;;2;;9112;9112;55;5511;
20230414;04;2023;7396419;1;5;1;70;13;1;267.59327711;13;1;;;;;;;;;1;96;0;1;1;7;2;2;;2;;.;9112;52;5224;
20230414;04;2023;7396420;1;4;1;70;13;1;459.91011279;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396423;1;2;1;70;13;1;378.09894443;13;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;8321;49;4921;
20230414;04;2023;7396426;1;2;1;70;13;1;292.86064773;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396427;1;2;1;70;13;1;346.74693244;13;1;;;;;;;;;1;1;2;3;1;5;2;2;;2;;.;9412;56;5611;
20230414;04;2023;7396427;1;3;1;70;13;1;346.74693244;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396429;1;1;1;70;13;1;310.20590474;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396431;1;3;1;70;13;1;195.69479746;13;;2;1;50;1;;;50;500000;1;72;0;6;1;10;2;2;;2;;2341;5131;55;5511;
20230414;04;2023;7396431;1;4;1;70;13;1;195.69479746;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396432;1;2;1;70;13;1;586.5798476;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396434;1;3;1;70;13;1;554.25503304;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396435;1;3;1;70;13;1;586.32085141;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396436;1;2;1;70;13;1;530.66718709;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396437;1;4;1;70;13;1;663.7825786;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396438;1;3;1;70;13;1;537.07708664;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396439;1;2;1;70;13;1;573.87725941;13;;2;1;259;1;;;48;1500000;2;;;;;;;2;;2;;2642;;;;
20230414;04;2023;7396442;1;1;1;70;13;1;397.15327038;13;;1;1;12;1;;;48;1500000;1;3;0;6;1;7;2;2;;2;;3334;3334;68;6810;
20230414;04;2023;7396442;1;2;1;70;13;1;397.15327038;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396442;1;4;1;70;13;1;397.15327038;13;1;;;;;;;;;1;72;0;3;4;4;2;2;;2;;.;9412;56;5611;
20230414;04;2023;7396443;1;2;1;70;13;1;402.33253187;13;1;;;;;;;;;1;180;0;3;1;9;2;2;;2;;.;5230;47;4711;
20230414;04;2023;7396448;1;1;1;70;13;1;373.45913944;13;1;;;;;;;;;1;36;2;4;4;1;2;2;;2;;.;7531;14;1410;
20230414;04;2023;7396449;1;1;1;70;13;1;186.6103691;13;1;;;;;;;;;1;144;2;5;1;8;2;3;;2;;.;5414;80;8010;
20230414;04;2023;7396449;1;2;1;70;13;1;186.6103691;13;1;;;;;;;;;1;180;2;3;1;4;2;2;;2;;.;5329;47;4773;
20230414;04;2023;7396449;1;5;1;70;13;1;186.6103691;13;1;;;;;;;;;1;36;1;3;1;7;2;2;;2;;.;4311;47;4773;
20230414;04;2023;7396450;1;2;1;70;13;1;321.97745071;13;;1;1;4;1;;;48;1000000;1;240;5;3;1;5;2;2;;2;;2342;2342;85;8512;
20230414;04;2023;7396450;1;4;1;70;13;1;321.97745071;13;1;;;;;;;;;1;180;4;5;1;5;2;3;;2;;.;9334;47;4711;
20230414;04;2023;7396453;1;1;1;70;13;1;424.97870617;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396453;1;2;1;70;13;1;424.97870617;13;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;7223;84;8422;
20230414;04;2023;7396454;1;2;1;70;13;1;473.75458566;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396455;1;1;1;70;13;1;458.4351752;13;1;;;;;;;;;1;60;0;4;3;2;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396457;1;3;1;70;13;1;329.21316453;13;;1;1;5;1;;;48;950000;1;9;5;8;4;3;2;2;;2;;4311;4311;69;6920;
20230414;04;2023;7396458;1;1;1;70;13;1;424.97870617;13;1;;;;;;;;;1;300;5;5;1;10;2;3;;2;;.;4110;06;0610;
20230414;04;2023;7396458;1;2;1;70;13;1;424.97870617;13;1;;;;;;;;;1;180;4;3;4;1;2;2;;2;;.;5141;96;9602;
20230414;04;2023;7396460;1;1;1;70;13;1;424.97870617;13;1;;;;;;;;;1;312;5;5;1;5;2;3;;2;;.;7231;45;4520;
20230414;04;2023;7396460;1;2;1;70;13;1;424.97870617;13;1;;;;;;;;;1;180;5;6;4;4;2;2;;2;;.;5223;47;4755;
20230414;04;2023;7396461;1;3;1;70;13;1;499.47005986;13;1;;;;;1;;30;500000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396462;1;1;1;70;13;1;395.66150545;13;;2;1;96;1;;;48;1500000;1;360;2;4;4;2;2;2;;2;;3123;3123;42;4290;
20230414;04;2023;7396465;1;1;1;70;13;1;417.80686002;13;1;;;;;;;;;1;24;5;5;1;10;2;3;;2;;.;4110;50;5012;
20230414;04;2023;7396466;1;1;1;70;13;1;367.38497568;13;;;1;998;1;;;48;1160000;1;1;1;8;4;4;2;2;;2;;4120;4120;49;4921;
20230414;04;2023;7396467;1;2;1;70;13;1;519.50960023;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396468;1;1;1;70;13;1;298.43132509;13;1;;;;;;;;;1;120;5;3;4;1;2;2;;2;;.;5221;47;4774;
20230414;04;2023;7396468;1;2;1;70;13;1;298.43132509;13;1;;;;;;;;;1;240;5;5;1;10;2;3;;2;;.;7124;35;3513;
20230414;04;2023;7396468;1;3;1;70;13;1;298.43132509;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396469;1;2;1;70;13;1;318.05401412;13;1;;;;;;;;;1;36;2;7;4;1;2;2;;2;;.;5223;47;4771;
20230414;04;2023;7396469;1;3;1;70;13;1;318.05401412;13;;2;1;24;1;;;48;1160000;2;;;;;;;2;;2;;4120;;;;
20230414;04;2023;7396469;1;4;1;70;13;1;318.05401412;13;;1;1;12;1;;;48;1160000;2;;;;;;;2;;2;;4110;;;;
20230414;04;2023;7396472;1;1;1;70;13;1;384.36465934;13;1;;;;;2;5;;1160000;1;3;1;3;3;2;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396472;1;5;1;70;13;1;384.36465934;13;1;;;;;1;;48;1160000;1;10;1;7;4;1;2;2;;2;;.;3114;33;3313;
20230414;04;2023;7396478;1;1;1;70;13;1;538.24934075;13;;1;1;12;1;;;48;2200000;1;3;5;8;1;10;2;2;;2;;3257;3257;35;3513;
20230414;04;2023;7396479;1;2;1;70;13;1;376.8135603;13;;2;1;24;1;;;48;1200000;1;12;5;1;1;7;2;2;;2;;3312;3312;82;8291;
20230414;04;2023;7396479;1;5;1;70;13;1;376.8135603;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396483;1;2;1;70;13;1;483.59062293;13;;1;1;12;1;;;50;800000;1;4;0;8;1;2;2;2;;2;;5223;5223;47;4724;
20230414;04;2023;7396484;1;1;1;70;13;1;562.62498775;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396485;1;1;1;70;13;1;557.77016183;13;;1;1;12;1;;;40;900000;1;0;3;8;4;1;2;2;;1;100000;5223;9411;56;5619;
20230414;04;2023;7396486;1;3;1;70;13;1;531.04022239;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396487;1;1;1;70;13;1;437.53547204;13;;2;1;16;1;;;48;800000;1;2;0;3;1;4;2;2;;2;;5120;5120;56;5611;
20230414;04;2023;7396487;1;2;1;70;13;1;437.53547204;13;1;;;;;2;5;;600000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396488;1;2;1;70;13;1;467.59996099;13;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;7112;42;4220;
20230414;04;2023;7396490;1;2;1;70;13;1;363.82740204;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396490;1;4;1;70;13;1;363.82740204;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396491;1;1;1;70;13;1;413.70943453;13;1;;;;;;;;;1;400;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230414;04;2023;7396491;1;2;1;70;13;1;413.70943453;13;1;;;;;;;;;1;60;0;4;4;2;2;2;;2;;.;7231;45;4520;
20230414;04;2023;7396492;1;2;1;70;13;1;418.04586359;13;1;;;;;1;;24;1000000;1;240;0;3;3;1;2;2;;1;80000;.;9111;97;9700;
20230414;04;2023;7396492;1;4;1;70;13;1;418.04586359;13;1;;;;;1;;48;1160000;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396495;1;1;1;70;13;1;383.17108407;13;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;9121;96;9601;
20230414;04;2023;7396496;1;2;1;70;13;1;567.47466492;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396497;1;1;1;70;13;1;561.70734752;13;1;;;;;;;;;1;120;0;7;4;4;2;2;;2;;.;5312;85;8512;
20230414;04;2023;7396498;1;2;1;70;13;1;499.98092005;13;1;;;;;;;;;1;30;0;4;3;1;2;3;;2;;.;8350;97;9700;
20230414;04;2023;7396499;1;2;1;70;13;1;392.67305235;13;1;;;;;;;;;1;60;0;4;4;2;2;2;;2;;.;7112;41;4111;
20230414;04;2023;7396499;1;3;1;70;13;1;392.67305235;13;;2;1;30;1;;;48;1160000;1;6;0;6;1;2;2;2;;2;;4321;5223;47;4711;
20230414;04;2023;7396500;1;2;1;70;13;1;471.7041663;13;1;;;;;;;;;1;48;0;6;4;6;2;2;;2;;.;5131;56;5611;
20230414;04;2023;7396502;1;2;1;70;13;1;502.97139782;13;1;;;;;;;;;1;4;0;3;4;10;2;2;;2;;.;5230;64;6499;
20230414;04;2023;7396503;1;2;1;70;13;1;421.28051064;13;;2;1;96;1;;;48;2000000;2;;;;;;;2;;2;;2261;;;;
20230414;04;2023;7396504;1;2;1;70;13;1;408.16599195;13;;2;1;36;4;;;40;3000000;1;12;2;8;4;10;2;2;;2;;2133;2133;84;8413;
20230414;04;2023;7396504;1;3;1;70;13;1;408.16599195;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396504;1;4;1;70;13;1;408.16599195;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230414;04;2023;7396505;1;2;1;70;13;1;538.6042354;13;;1;1;4;1;;;48;1600000;1;12;0;8;2;8;2;1;1;1;2000000;2422;2422;84;8412;
